	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000175166	-0.131581331991415	6.37138308070673	-1.20535742973668	0.242482337077314	0.516130867793552	-5.94450194920049
ENSG00000226972	1.15513454143174	-4.48903631028692	1.20529220708388	0.242506935079197	0.516130867793552	-5.94457756137098
ENSG00000143867	-1.07775644335112	-1.34956251113293	-1.20526058088099	0.242518863232852	0.516130867793552	-5.94461422414398
ENSG00000256100	-0.12726888271452	4.67216051422143	-1.20523322644721	0.242529180602835	0.516130867793552	-5.94464593418897
ENSG00000267852	-0.483870088263611	-3.94961735229054	-1.20514892663619	0.242560978358392	0.516162261818024	-5.94474365306159
ENSG00000234983	0.377824897238641	-0.999819282325476	1.20502292256643	0.24260851278781	0.516227136232708	-5.94488970383654
ENSG00000100815	-0.161915161725807	3.86642097878299	-1.20485996806988	0.242669997060712	0.516321682194731	-5.94507856423748
ENSG00000257675	-0.330671976710697	-1.3826550723158	-1.20477100665282	0.242703568029521	0.516345329061018	-5.9451816591525
ENSG00000277087	1.24785387323466	-4.20497154683149	1.20474014594489	0.242715214618227	0.516345329061018	-5.94521742124174
ENSG00000257507	1.2075271356763	-4.62347757900154	1.20452481423111	0.24279649090764	0.516474335619642	-5.94546693061636
ENSG00000231970	0.3044701774734	-1.34442834517171	1.20448911350792	0.242809968028838	0.516474335619642	-5.94550829408997
ENSG00000046647	0.192742716146239	3.43387393579491	1.20425799929056	0.242897228000181	0.516584249483667	-5.94577604152507
ENSG00000233535	-2.01723184026326	-6.32310437477137	-1.20423366576021	0.242906416802148	0.516584249483667	-5.94580422952108
ENSG00000102003	-0.470060264477461	8.24038230129499	-1.2042167071301	0.242912820857896	0.516584249483667	-5.94582387413282
ENSG00000083097	0.1847420712523	5.52078431882256	1.20413925301148	0.242942071338768	0.516610172907952	-5.9459135927495
ENSG00000167107	-0.224186331693509	3.20993769372275	-1.20404805270137	0.242976516479319	0.516627373247633	-5.94601922784585
ENSG00000197934	0.442695778274041	-3.44898694681655	1.20402749273313	0.242984282216333	0.516627373247633	-5.94604304100624
ENSG00000244490	0.380041034415757	-2.1088823206654	1.2038198176644	0.243062734030904	0.516757891538988	-5.94628355679278
ENSG00000176340	-0.137982935490115	6.11749408222374	-1.20366668797315	0.243120592952274	0.516768477466914	-5.94646087882592
ENSG00000276690	-0.453221614199833	3.81039924536799	-1.20365948478017	0.24312331488249	0.516768477466914	-5.9464692195449
ENSG00000267261	-0.122207060404497	5.29349138295137	-1.20356444234588	0.243159231517311	0.516768477466914	-5.94657926703375
ENSG00000142949	0.188266142751442	6.38943127711232	1.20350685459645	0.243180995943944	0.516768477466914	-5.94664594295514
ENSG00000272146	0.295777181473593	-1.36858182458617	1.20348171272941	0.243190498398639	0.516768477466914	-5.94667505170919
ENSG00000178761	0.116317232920418	6.11874779765199	1.2034690250067	0.243195293873683	0.516768477466914	-5.94668974110399
ENSG00000140400	0.206179265596075	6.30121922443714	1.20346747037344	0.24319588147066	0.516768477466914	-5.94669154099402
ENSG00000171634	0.131750011054045	5.73186651435693	1.20344535778843	0.243204239370595	0.516768477466914	-5.94671714181317
ENSG00000277170	1.18795505066915	-4.9545415807127	1.20337883159187	0.243229385608168	0.516785645916429	-5.9467941600008
ENSG00000210196	0.425857463330106	5.29231060694489	1.20323588915242	0.243283423086515	0.516864192414421	-5.94695963382457
ENSG00000214960	-0.185300957932566	1.79812898405379	-1.20315939414535	0.243312344737711	0.51688881167752	-5.94704817946135
ENSG00000269843	0.317842589574114	-2.52874097253451	1.20311494730847	0.243329150637794	0.51688881167752	-5.94709962600169
ENSG00000249635	0.476530159921285	-2.61225839675872	1.20286879955556	0.243422238078219	0.517050279969595	-5.94738450872185
ENSG00000170374	-0.493294864017042	-2.08742601201987	-1.20278811603529	0.243452756607566	0.517076217808897	-5.94747787807656
ENSG00000166192	0.180978837406449	1.59738971416188	1.20271690269407	0.243479695451421	0.517076217808897	-5.94756028378723
ENSG00000140090	0.29259896909829	3.56525787809164	1.20265908183786	0.243501569798064	0.517076217808897	-5.94762718907436
ENSG00000242428	-0.656948261252108	-1.45055260861475	-1.2026559541648	0.243502753077998	0.517076217808897	-5.94763080806792
ENSG00000178146	-0.247929649331972	0.302168678733125	-1.20243458497771	0.243586513855024	0.517197009371511	-5.94788693118853
ENSG00000238390	0.465189353570037	-3.92061869831601	1.202415340952	0.24359379636262	0.517197009371511	-5.94790919452196
ENSG00000141052	0.549374813002631	-0.559203775745539	1.20234423702001	0.243620705620657	0.517210145631019	-5.94799145170883
ENSG00000196196	-0.495034933470666	-0.17456151624384	-1.20227781708253	0.243645844256692	0.517210145631019	-5.94806828639923
ENSG00000232346	-0.205835518550943	4.02070396542792	-1.20218492703476	0.243681004602746	0.517210145631019	-5.94817573563539
ENSG00000275441	0.162693911826756	-0.385102090520573	1.20214166076662	0.243697382878575	0.517210145631019	-5.94822578083669
ENSG00000275223	-0.503548736139665	-1.31330410684446	-1.20207789346202	0.243721523261235	0.517210145631019	-5.9482995363417
ENSG00000109065	0.142035054350007	4.46490139978811	1.20206944146728	0.243724723068052	0.517210145631019	-5.94830931196332
ENSG00000199785	0.289163192387381	-2.78320611756715	1.20205059862042	0.243731856820472	0.517210145631019	-5.94833110548648
ENSG00000152092	-0.290874988021378	6.30206819120352	-1.20201469554377	0.243745449878383	0.517210145631019	-5.94837262995565
ENSG00000225991	1.25471996380458	-4.08297979871606	1.20199288807702	0.243753706558577	0.517210145631019	-5.94839785132596
ENSG00000138686	-0.228964413450679	3.88340522594232	-1.20175955994824	0.243842061841091	0.517361370138039	-5.94866768175707
ENSG00000213650	-0.242043221052303	-0.758346785744099	-1.20166680766717	0.243877191449762	0.517372426319959	-5.94877493187297
ENSG00000037474	-0.171041006729669	4.7335507371638	-1.20165557974051	0.243881444248575	0.517372426319959	-5.9487879143207
ENSG00000270547	0.423210588503791	0.138095859426044	1.20159519950501	0.243904315417542	0.517384698785189	-5.94885772802648
ENSG00000232139	1.14513307666971	-4.14424103863003	1.20149571435068	0.243942002512909	0.517428395775665	-5.94897274960551
ENSG00000088543	0.139096928665215	4.15756917869344	1.20143541764682	0.243964846334809	0.517433017780075	-5.94904245875573
ENSG00000100889	0.179054402570523	2.1737302734019	1.20139975803978	0.243978356985037	0.517433017780075	-5.94908368348923
ENSG00000148481	-0.147445880745154	4.50706161682391	-1.20119882057022	0.244054498417451	0.517558251038507	-5.94931596008819
ENSG00000272942	0.543792313583189	-1.56488134387507	1.20113972360025	0.244076895514012	0.517569500914552	-5.94938426773461
ENSG00000088298	-0.154512957108729	2.67256189969016	-1.20094008623346	0.244152567372092	0.517693711406366	-5.94961499861037
ENSG00000134709	-0.417379553261771	3.16025225152807	-1.20085339146812	0.244185434256348	0.517727148488761	-5.94971518580919
ENSG00000089022	-0.11756406028791	4.64330906932001	-1.2007745976579	0.244215308712284	0.517754236723144	-5.94980623701992
ENSG00000253311	-2.25179060325469	-7.71867356749397	-1.20041249083457	0.244352636095537	0.518003141416231	-5.95022460819383
ENSG00000059769	-0.258625894097386	2.7001691132111	-1.20037482082299	0.244366925634254	0.518003141416231	-5.95026812515939
ENSG00000094841	0.145661683482378	2.96666399773374	1.20017747145726	0.244441797414545	0.518125582214045	-5.95049608692718
ENSG00000128849	0.228004755138687	5.06042665793434	1.20004199903752	0.244493203937343	0.518179742268193	-5.95065255487043
ENSG00000279495	0.311037620904338	0.572620021879991	1.20001994373526	0.244501573842606	0.518179742268193	-5.95067802686663
ENSG00000235173	-0.150660661882128	3.21859439448703	-1.19993535093006	0.244533678509028	0.518211513677087	-5.95077572061962
ENSG00000149485	0.225814568730842	6.63915767940379	1.19979751075027	0.244585998457332	0.518242090320679	-5.95093489551432
ENSG00000258676	2.10327526451801	-5.61291277115651	1.19973529842109	0.244609615143797	0.518242090320679	-5.95100673183091
ENSG00000136854	-0.340426091341009	8.15786181325971	-1.19972388100867	0.244613949543633	0.518242090320679	-5.95101991512132
ENSG00000124767	-0.156018057526	6.18612866847873	-1.19971699228617	0.244616564742032	0.518242090320679	-5.95102786923824
ENSG00000162592	-0.199559357188593	-0.42890267334293	-1.19926980906087	0.24478637630531	0.518537578198045	-5.95154412875778
ENSG00000154864	-0.559426055845354	3.65548635140449	-1.19925951339635	0.244790286989897	0.518537578198045	-5.95155601284128
ENSG00000159147	0.120950845746865	3.89900947883604	1.19910487849126	0.244849028889952	0.518594660089646	-5.95173449431747
ENSG00000114126	-0.137721050558219	4.60636414485535	-1.19908242930257	0.244857557657046	0.518594660089646	-5.95176040379629
ENSG00000141551	-0.16950717098044	6.53770767832665	-1.19903297420801	0.244876347146166	0.518594660089646	-5.95181748036541
ENSG00000251532	0.535652965586095	-3.26553115600757	1.1990082569133	0.244885738404341	0.518594660089646	-5.95184600605825
ENSG00000269583	0.174925707447718	-0.420507304681192	1.19895978415136	0.244904156268599	0.518597395522339	-5.95190194595067
ENSG00000240821	0.267316243906333	-0.795612935306934	1.19862089274813	0.245032951799564	0.51880112304279	-5.95229298852467
ENSG00000139537	-0.394391392227144	2.41602576804185	-1.19861647522719	0.245034631014761	0.51880112304279	-5.95229808521909
ENSG00000278022	2.38745044937509	-8.18919651305717	1.19854307139551	0.245062535004385	0.518820069611114	-5.95238277218548
ENSG00000131808	2.5354193236331	-6.33536720102286	1.19850279537496	0.245077846693219	0.518820069611114	-5.95242923726409
ENSG00000281398	0.24343282324225	-0.0386673665629291	1.19844390124706	0.245100237709597	0.518831198747593	-5.95249717900264
ENSG00000101104	0.281408571577217	3.44609503551322	1.19830777315841	0.245151998303859	0.518902977754918	-5.95265420877405
ENSG00000132436	-0.194534933757341	2.62257229991523	-1.19825234486728	0.245173076420542	0.518902977754918	-5.95271814336188
ENSG00000158406	0.224178738405194	1.24484953930425	1.19821953085641	0.245185555487513	0.518902977754918	-5.95275599197205
ENSG00000137656	0.140586063319251	2.87019276089161	1.19806377340827	0.245244796116894	0.518992079894869	-5.95293563486137
ENSG00000135940	-0.165533655314572	6.71703544704754	-1.19792029594043	0.245299375770351	0.519057876709265	-5.95310109684841
ENSG00000275638	-0.153699692197242	-1.07558279414149	-1.19786391678767	0.245320825238307	0.519057876709265	-5.95316611010163
ENSG00000260871	0.266653435912635	-0.789389418761183	1.19784686758137	0.245327311894026	0.519057876709265	-5.95318576976436
ENSG00000214832	0.203048718187732	2.30959914816967	1.19757029415088	0.245432557003511	0.519244271544981	-5.95350465656133
ENSG00000279613	0.539306364254599	-3.40845147662608	1.1973946505249	0.245499412793393	0.519340633570028	-5.95370713925086
ENSG00000170523	1.4402057234303	-3.31981317648129	1.19732596968657	0.245525558743613	0.519340633570028	-5.95378630784934
ENSG00000106404	-0.250466025005382	2.69704208156471	-1.1973137413184	0.245530214153762	0.519340633570028	-5.95380040311431
ENSG00000205790	-0.161868117083082	1.10935535621761	-1.19719988186902	0.245573564305833	0.519340633570028	-5.95393163946134
ENSG00000166821	0.186420234107347	2.85477969637757	1.1971783119457	0.245581777358855	0.519340633570028	-5.95395650011314
ENSG00000283958	-0.256960408894671	-2.46315275413551	-1.19717255275081	0.245583970288802	0.519340633570028	-5.95396313787119
ENSG00000215302	0.312578690617581	0.233605222081467	1.19709864283944	0.245612114296892	0.519340633570028	-5.95404832027364
ENSG00000172046	-0.0934609046390475	4.99699331398513	-1.19709024992729	0.2456153103714	0.519340633570028	-5.9540579929583
ENSG00000228314	0.806595705142906	0.600563961560416	1.19675126075485	0.245744425898713	0.519577360748423	-5.95444862326011
ENSG00000125409	0.435265914504882	-0.0990446470325365	1.1966171703391	0.245795512944545	0.519598722628566	-5.95460311453083
ENSG00000278931	0.958362484427468	-4.48823969851074	1.19661159522256	0.245797637179471	0.519598722628566	-5.95460953753699
ENSG00000133107	-0.302783929661246	1.15378914914413	-1.19658962841936	0.245806007121766	0.519598722628566	-5.95463484490294
ENSG00000245522	-1.26170337745197	-3.99526510211393	-1.19644098793789	0.245862648801362	0.519656393847497	-5.95480607911244
ENSG00000203989	2.03215889116119	-5.87484176261319	1.19642796499846	0.245867611857372	0.519656393847497	-5.95482108069891
ENSG00000131981	-0.367622525713638	4.09150645902982	-1.19626425782488	0.245930007294836	0.519723155730093	-5.95500964881485
ENSG00000234741	-0.137625494679886	4.8939794151966	-1.19621076929834	0.245950396533874	0.519723155730093	-5.95507125541486
ENSG00000232794	0.309269280111746	-3.06632994633563	1.19621000138241	0.245950689264299	0.519723155730093	-5.95507213986184
ENSG00000107187	-2.41547439938101	-6.59046109453013	-1.19612736114572	0.245982193355661	0.519753457330457	-5.9551673178766
ENSG00000132329	-0.261052315184244	5.66966733763373	-1.19591806599042	0.2460619944499	0.519866803945246	-5.95540834095535
ENSG00000234807	-0.387483641563116	-0.514977506949489	-1.19589661958495	0.246070172746845	0.519866803945246	-5.95543303645926
ENSG00000114520	-0.193184362598377	4.38582367578937	-1.19578902675988	0.24611120491771	0.519917217532661	-5.95555692368121
ENSG00000198553	0.251976153854761	0.263492070926538	1.19569041783001	0.246148815484035	0.519960396349638	-5.95567045801219
ENSG00000224174	1.27688840754388	-2.3750820918818	1.1954748992431	0.246231031843697	0.520063373613951	-5.95591856932261
ENSG00000107372	-0.19808439873781	7.16625072359188	-1.19545355377879	0.246239175873391	0.520063373613951	-5.95594314075012
ENSG00000257350	0.486540557668728	-3.53265180788329	1.19542757337616	0.246249088566323	0.520063373613951	-5.95597304708943
ENSG00000135838	0.278354813815294	3.53086892164252	1.19526792591202	0.246310007879487	0.520155753441574	-5.95615680682789
ENSG00000135049	-0.254713555677994	5.17416591283011	-1.19514260528004	0.246357836515896	0.520166754528434	-5.95630104039023
ENSG00000161944	0.573177015278517	-2.93372768989507	1.1951247019772	0.246364669886748	0.520166754528434	-5.95632164453063
ENSG00000143869	-0.577615498656547	0.0401756910773616	-1.19511924901914	0.246366751211875	0.520166754528434	-5.95632792005246
ENSG00000153975	-0.137767586473198	2.44860769699022	-1.19478392683628	0.246494764979189	0.520381089617929	-5.95671377728078
ENSG00000168286	-0.118816744119584	3.99791787057948	-1.19472621626516	0.246516801836421	0.520381089617929	-5.95678017577132
ENSG00000172037	-0.291533675126162	5.0394021111756	-1.19471830725211	0.246519822019392	0.520381089617929	-5.95678927521526
ENSG00000251359	-0.351365029469769	-2.99380755666159	-1.19456333685366	0.246579005581995	0.520448488191845	-5.95696756062794
ENSG00000237768	-0.349570443111795	-2.87532954058222	-1.19454469598795	0.246586125296007	0.520448488191845	-5.9569890046357
ENSG00000141646	-0.134072715080373	5.01515049261396	-1.19408766829966	0.246760731569698	0.520755827282427	-5.95751466822714
ENSG00000002822	-0.126011182104275	3.71399339160521	-1.1940223192719	0.24678570563044	0.520755827282427	-5.95758981713786
ENSG00000221970	2.14659746293093	-7.27697711960522	1.1939850902974	0.24679993406635	0.520755827282427	-5.95763262746648
ENSG00000085872	-0.168302730463808	5.17639038591915	-1.19398352860705	0.246800530937885	0.520755827282427	-5.95763442325974
ENSG00000198001	0.233288866296085	2.87041595714108	1.19391279882548	0.246827564708239	0.520769117977689	-5.95771575356468
ENSG00000254206	0.367671078114435	3.95204219371087	1.19387705956657	0.246841225531976	0.520769117977689	-5.95775684761457
ENSG00000248476	1.19358825741068	-4.82898199781183	1.19374271922209	0.246892580326857	0.520841174925286	-5.95791130661031
ENSG00000261135	0.351087206652226	-0.159972278917658	1.19349284044392	0.246988123901941	0.520967218150601	-5.95819856710615
ENSG00000250326	-0.304046547978575	-2.24531985115707	-1.19345580578237	0.247002286839695	0.520967218150601	-5.95824113772246
ENSG00000265888	-0.407208139084107	-2.86124456540266	-1.19345147925214	0.247003941448043	0.520967218150601	-5.95824611090976
ENSG00000253921	1.25776409616927	-4.00501163415868	1.1931744462048	0.247109905481772	0.521136991784383	-5.95856451786082
ENSG00000081087	0.205410171651078	4.48267497381399	1.19314002123987	0.24712307529076	0.521136991784383	-5.95860407962309
ENSG00000060339	0.116314544668011	5.17238832308693	1.19310606686728	0.247136065586465	0.521136991784383	-5.95864309960905
ENSG00000197563	-0.174272891496476	3.14157852004973	-1.19287404865967	0.24722484512981	0.521287900242029	-5.95890970673399
ENSG00000102001	-0.294302075388068	-0.689699921921448	-1.19258103527573	0.247336998298131	0.521488068894702	-5.95924633825504
ENSG00000197417	-0.215247791790066	2.80140532784958	-1.19252729914158	0.247357570391946	0.521495132565516	-5.95930806584672
ENSG00000278730	-0.241145079600005	5.47201852766322	-1.19247234574926	0.247378609831243	0.521503180472004	-5.95937118924398
ENSG00000215480	1.21082136497502	-3.24043818805976	1.19223367640159	0.247470002381714	0.521600005387453	-5.95964531284
ENSG00000241621	1.09654261121761	-4.30672258398872	1.19220558566334	0.247480760714581	0.521600005387453	-5.95967757333704
ENSG00000155755	0.204465415348741	4.20237735752035	1.19219573581483	0.247484533142931	0.521600005387453	-5.95968888513127
ENSG00000234707	-1.49165194982762	-5.20872302887223	-1.19217247858019	0.247493440685807	0.521600005387453	-5.95971559395872
ENSG00000066405	-0.58706907985686	-3.31491339491937	-1.19212748649815	0.247510673382751	0.521600020927209	-5.95976726201506
ENSG00000261487	-0.176569892070459	2.77890431615902	-1.19203988311366	0.247544229498091	0.521634433780911	-5.95986785926337
ENSG00000033178	0.134956959195669	4.72039048304593	1.19187536482227	0.247607256831303	0.521708132679461	-5.96005676268298
ENSG00000254429	-0.221840705408882	4.27048223605821	-1.19185864877091	0.24761366146657	0.521708132679461	-5.9600759551528
ENSG00000251173	-0.546864308894125	-3.08671921360359	-1.19181134550527	0.247631786051311	0.5217100197189	-5.96013026495731
ENSG00000220694	1.28961614400594	-4.08092358327359	1.19173859370217	0.247659663379547	0.521732452121613	-5.96021378909917
ENSG00000278026	-0.409810302944198	1.52232334770809	-1.19122354665582	0.247857088920468	0.522112035450482	-5.96080497331183
ENSG00000144460	0.3677951151582	-0.420164680038124	1.1911362703001	0.247890555068906	0.522146208823145	-5.96090512952297
ENSG00000278107	-0.285855046608449	-0.00671214879109637	-1.1909843066054	0.247948833736533	0.52220171971604	-5.9610795042441
ENSG00000237991	-0.183638139581888	2.75143447432982	-1.19097757817673	0.247951414354067	0.52220171971604	-5.96108722451234
ENSG00000277587	0.682582455607519	-2.72067037638012	1.19093265515646	0.247968644621939	0.52220171971604	-5.96113876868412
ENSG00000267484	0.422733754852575	2.09518754083412	1.19076640539488	0.248032417737093	0.52229969690521	-5.96132950722319
ENSG00000168092	0.147490455475608	6.21493790957908	1.19065563121936	0.248074917384546	0.522330548913487	-5.96145658581434
ENSG00000272688	0.232545072930854	-0.569934807824214	1.1906382983946	0.248081567797423	0.522330548913487	-5.9614764688672
ENSG00000176087	-0.139611704584732	4.72342273886208	-1.19044039007448	0.248157512564086	0.522454122085315	-5.96170347831098
ENSG00000160882	-2.77799810716519	-6.33933127436235	-1.19030681415597	0.248208780513896	0.522496961741106	-5.96185667730188
ENSG00000256235	-0.408812844648409	3.15803280563409	-1.1902974611136	0.24821237061675	0.522496961741106	-5.96186740380477
ENSG00000250910	-0.357924166974822	0.263355661648379	-1.19005114248972	0.248306932476242	0.522659684576192	-5.96214986726782
ENSG00000127743	1.22488144851483	-4.34696812571109	1.18996144259346	0.248341375066276	0.522667385130568	-5.96225271722131
ENSG00000130988	-0.189857773541415	3.89926357510615	-1.18995171087871	0.248345112025977	0.522667385130568	-5.96226387520912
ENSG00000096006	-2.56094023859328	-6.52894261124636	-1.18975024373957	0.248422484547354	0.522793888010175	-5.962494851548
ENSG00000158604	0.107294478023279	5.57137664204349	1.18959925553969	0.248480482783687	0.522876122271813	-5.96266793310928
ENSG00000146038	0.647651764050274	0.853229450015825	1.18955861445283	0.248496095756866	0.522876122271813	-5.96271451777069
ENSG00000204338	0.427496285638813	0.651753842522462	1.18936155185024	0.248571811239658	0.522990774846829	-5.96294038042033
ENSG00000269755	-0.279522324262067	-1.81870571415943	-1.18932690068281	0.248585126725353	0.522990774846829	-5.96298009240471
ENSG00000126804	-0.118960562568068	4.15564699110023	-1.18913277278009	0.248659734659782	0.52311139538925	-5.96320255430954
ENSG00000226706	-0.123740837987489	1.88751065631125	-1.1890042101042	0.248709153623371	0.523179012217388	-5.96334986415238
ENSG00000168566	-0.112980364968534	3.11659919180665	-1.18892786575034	0.248738503583305	0.523204405877054	-5.96343733463198
ENSG00000183337	0.190220474685062	3.47392423968082	1.18886402100101	0.248763050178056	0.52320934565923	-5.96351048014395
ENSG00000167291	0.159874952984279	5.14265215017775	1.18883187807491	0.248775408962769	0.52320934565923	-5.96354730429849
ENSG00000249839	0.244773994254631	3.02782677301225	1.18859423672404	0.248866795166558	0.523365193724462	-5.96381952859032
ENSG00000267519	0.489411988980035	1.53242458601608	1.1884777981715	0.248911581448447	0.523398622990941	-5.96395289481593
ENSG00000134690	-0.250415356707552	-0.334268603069316	-1.1884492876959	0.248922548486339	0.523398622990941	-5.96398554838656
ENSG00000242358	-0.325140207111322	0.373564990626303	-1.18841810106766	0.248934545368896	0.523398622990941	-5.96402126622997
ENSG00000268434	-0.202745450255439	3.79591033818396	-1.18831016652373	0.248976069030085	0.523449583163231	-5.96414487672224
ENSG00000215199	-0.348831176669925	0.291504599810962	-1.18825331378383	0.248997943032801	0.523459227504599	-5.96420998261463
ENSG00000260930	-1.86959777280913	-5.57584322202278	-1.18816713406823	0.24903110330585	0.52346137235525	-5.96430866767298
ENSG00000239213	-0.318385515671665	-0.325700482948107	-1.18811734648652	0.249050262112917	0.52346137235525	-5.96436567700329
ENSG00000151806	-0.158691552768277	4.25499031688946	-1.18809365972663	0.249059377427735	0.52346137235525	-5.96439279883264
ENSG00000131778	-0.21510779067118	4.79198838955332	-1.18807096696192	0.249068110461822	0.52346137235525	-5.96441878207942
ENSG00000196652	-0.0961189720021367	3.31067463504519	-1.18786413490062	0.249147717900922	0.523568377261768	-5.96465558533656
ENSG00000231907	2.4860226686026	-8.74863149007985	1.18782172935938	0.249164041707154	0.523568377261768	-5.96470413129864
ENSG00000267827	0.177501067242507	0.0597938386013479	1.1877401869035	0.249195433343136	0.523568377261768	-5.9647974770891
ENSG00000237417	0.55974441604491	-3.2593506937887	1.18771021268992	0.249206973352388	0.523568377261768	-5.9648317887038
ENSG00000276980	-0.869345950096287	-2.48443303140193	-1.18770292665592	0.249209778521025	0.523568377261768	-5.96484012894623
ENSG00000182362	0.27607800042955	2.23714481171069	1.18766919321639	0.249222766416272	0.523568377261768	-5.9648787426655
ENSG00000160062	0.171517633732952	2.06721583813051	1.18761327063214	0.249244298598816	0.52357728795496	-5.96494275358973
ENSG00000134453	-0.139547195275287	5.87798694556521	-1.18731228836284	0.249360211550463	0.523748798185243	-5.96528722363657
ENSG00000121413	0.162697689438869	7.05605822338869	1.18727144626878	0.249375943605637	0.523748798185243	-5.96533396104308
ENSG00000092295	0.345737457995094	0.507668896475442	1.18726654037307	0.249377833368608	0.523748798185243	-5.96533957498222
ENSG00000134684	-0.176786707166715	5.88990500054065	-1.18714801291813	0.249423493712837	0.523808364874014	-5.96547520282827
ENSG00000248626	-0.270558819949602	1.21305101748624	-1.18690941948696	0.249515426190021	0.523920731280181	-5.96574818357287
ENSG00000196290	-0.143677224159382	3.21668575209173	-1.18685072549343	0.249538045495487	0.523920731280181	-5.96581532958957
ENSG00000239899	1.54401544242741	-5.98065875822922	1.18676069323028	0.249572744846639	0.523920731280181	-5.96591832106431
ENSG00000175711	-0.208798915180977	3.64335154331237	-1.18674505839565	0.249578771041602	0.523920731280181	-5.96593620568425
ENSG00000261625	-1.28211726907088	-4.55796654310708	-1.18673626340025	0.249582160978978	0.523920731280181	-5.9659462661522
ENSG00000261395	-0.475011754855095	-3.62842966267287	-1.18667860244949	0.249604386638079	0.523920731280181	-5.96601222208539
ENSG00000100024	0.450131927672338	-1.09326642058896	1.18665754838888	0.249612502387069	0.523920731280181	-5.96603630424928
ENSG00000164323	-0.189484620243455	4.04983988961626	-1.18664999181424	0.249615415282823	0.523920731280181	-5.96604494755941
ENSG00000071246	-0.202377471621495	6.41252504669313	-1.18655735758968	0.249651125850117	0.523959366638994	-5.96615089995149
ENSG00000266441	-0.509738130990521	-2.44989848162047	-1.18628075046606	0.249757781021914	0.524116864513561	-5.96646723282767
ENSG00000249245	1.20646037426937	-3.52620628898626	1.18626516616553	0.249763791093969	0.524116864513561	-5.96648505341943
ENSG00000174599	-0.235715254596879	2.61848991083379	-1.18622807879708	0.249778094243757	0.524116864513561	-5.96652746187953
ENSG00000267146	-2.09471995114606	-7.1734983775754	-1.1860666182112	0.249840370477315	0.524211215245537	-5.96671207460519
ENSG00000197734	-0.335295098432222	-2.56852657724617	-1.185958002215	0.249882270842765	0.524262803532859	-5.96683625305053
ENSG00000197360	-0.440706597990689	-1.28748480942613	-1.18590955043216	0.249900963603479	0.524265697580501	-5.96689164381581
ENSG00000213033	0.48101500905549	-2.7473653974792	1.18576996690476	0.249954820997376	0.524342357784659	-5.96705120676316
ENSG00000176753	0.489488539632423	-1.84853440157917	1.18558346600499	0.250026794796687	0.52443105158944	-5.96726437734016
ENSG00000227868	-1.200511871139	-4.23262577782677	-1.18557065563693	0.250031739103621	0.52443105158944	-5.96727901853174
ENSG00000231863	-0.394248294871392	-2.90668215134722	-1.18532726591884	0.250125692118061	0.524591777464123	-5.96755716690798
ENSG00000254470	-0.181993860210514	2.66331873526893	-1.18510155143266	0.250212845918338	0.524738221985816	-5.96781507177504
ENSG00000136802	0.209657760525688	6.34330058008359	1.18503625479096	0.250238062788622	0.524754763109574	-5.96788967282048
ENSG00000257433	-0.235455635236941	3.62389363273486	-1.18475718298225	0.250345858927596	0.524939155823793	-5.96820847079027
ENSG00000280231	0.643421006991534	-3.69596097031943	1.18469161695182	0.25037118997133	0.524939155823793	-5.96828336080747
ENSG00000100101	0.124619138941972	3.37836890306298	1.18467399013475	0.25037800031581	0.524939155823793	-5.96830349368119
ENSG00000274372	1.31460363481835	-3.1437202139244	1.18459698762113	0.250407752849678	0.524965187208605	-5.96839144083644
ENSG00000151466	0.144412298618171	3.00581330009837	1.18445982152988	0.25046075821684	0.525039959817524	-5.96854809060412
ENSG00000204930	0.497173554514297	-2.80954146974488	1.1842910631722	0.250525983435313	0.525140336730216	-5.96874079865074
ENSG00000210156	0.428671406788117	5.09983269332148	1.18423830221546	0.250546378204086	0.525146734851382	-5.96880104242129
ENSG00000230578	0.241123703885305	-1.89967329945441	1.18418804994032	0.25056580440308	0.52515110209923	-5.96885841956172
ENSG00000141526	0.409136911988061	3.0991510631502	1.18395546433701	0.250655730607249	0.525252369970614	-5.96912395421519
ENSG00000120594	-0.182234146711798	4.88423230946354	-1.18394337298356	0.25066040623629	0.525252369970614	-5.96913775724858
ENSG00000144040	-0.259644053121749	6.81024657238348	-1.18389571854027	0.250678834465118	0.525252369970614	-5.96919215657956
ENSG00000267541	-0.535393940765064	-1.87923609392022	-1.18388363813175	0.250683506185903	0.525252369970614	-5.96920594651764
ENSG00000129128	-0.136046537864784	5.38585000031607	-1.18383196478204	0.250703489980076	0.525254641630011	-5.96926493092377
ENSG00000169241	0.218948865995015	2.92009946481534	1.18379113154457	0.250719282392265	0.525254641630011	-5.96931153992051
ENSG00000078795	0.229604292336326	2.10060787160125	1.18368218981112	0.250761419691755	0.525306575557664	-5.96943588439526
ENSG00000236740	2.22679913285258	-7.1010418934414	1.18352191410224	0.250823422019438	0.525400113597855	-5.96961880273834
ENSG00000229509	-1.2021426135453	-4.04466994114915	-1.18329995276586	0.25090930635685	0.525501826808408	-5.96987208589246
ENSG00000227869	0.377089163119789	-2.05137982343202	1.18329272117821	0.250912104874559	0.525501826808408	-5.96988033726701
ENSG00000231887	-0.13373458029853	2.28706183166766	-1.18326187556711	0.250924041934638	0.525501826808408	-5.96991553218754
